trial_type,rating,adjective,sentence,Answer.time_in_minutes,trial,workerid,condition,response,Answer.condition,text,version
trial,2,amazing,... amazing.,7.485333333333333,5,31,enemy,0,condition 1,The carrot cake was ,m
trial,2,other,,7.485333333333333,5,31,enemy,0,condition 1,The carrot cake was ,m
trial,4,terrible,... terrible.,7.485333333333333,6,31,enemy,0,condition 1,The lemon loaf was ,m
trial,4,bad,... bad.,7.485333333333333,6,31,enemy,0,condition 1,The lemon loaf was ,m
trial,4,okay,... okay.,7.485333333333333,6,31,enemy,0.34999999999999987,condition 1,The lemon loaf was ,m
trial,4,good,... good.,7.485333333333333,6,31,enemy,0.65,condition 1,The lemon loaf was ,m
trial,4,amazing,... amazing.,7.485333333333333,6,31,enemy,0,condition 1,The lemon loaf was ,m
trial,4,other,,7.485333333333333,6,31,enemy,0,condition 1,The lemon loaf was ,m
trial,3,terrible,... terrible.,7.485333333333333,7,31,enemy,0,condition 1,The red velvet cake was ,m
trial,3,bad,... bad.,7.485333333333333,7,31,enemy,0.08,condition 1,The red velvet cake was ,m
trial,3,okay,... okay.,7.485333333333333,7,31,enemy,0.59,condition 1,The red velvet cake was ,m
trial,3,good,... good.,7.485333333333333,7,31,enemy,0.3300000000000002,condition 1,The red velvet cake was ,m
trial,3,amazing,... amazing.,7.485333333333333,7,31,enemy,0,condition 1,The red velvet cake was ,m
trial,3,other,,7.485333333333333,7,31,enemy,0,condition 1,The red velvet cake was ,m
trial,1,terrible,... terrible.,7.485333333333333,8,31,enemy,0.6800000000000002,condition 1,The pecan pie was ,m
trial,1,bad,... bad.,7.485333333333333,8,31,enemy,0.31999999999999995,condition 1,The pecan pie was ,m
trial,1,okay,... okay.,7.485333333333333,8,31,enemy,0,condition 1,The pecan pie was ,m
trial,1,good,... good.,7.485333333333333,8,31,enemy,0,condition 1,The pecan pie was ,m
trial,1,amazing,... amazing.,7.485333333333333,8,31,enemy,0,condition 1,The pecan pie was ,m
trial,1,other,,7.485333333333333,8,31,enemy,0,condition 1,The pecan pie was ,m
trial,3,terrible,... terrible.,7.485333333333333,9,31,enemy,0,condition 1,The chocolate cake was ,m
trial,3,bad,... bad.,7.485333333333333,9,31,enemy,0.08,condition 1,The chocolate cake was ,m
trial,3,okay,... okay.,7.485333333333333,9,31,enemy,0.3,condition 1,The chocolate cake was ,m
trial,3,good,... good.,7.485333333333333,9,31,enemy,0.6199999999999999,condition 1,The chocolate cake was ,m
trial,3,amazing,... amazing.,7.485333333333333,9,31,enemy,0,condition 1,The chocolate cake was ,m
trial,3,other,,7.485333333333333,9,31,enemy,0,condition 1,The chocolate cake was ,m
trial,5,terrible,... terrible.,7.485333333333333,10,31,enemy,0,condition 1,The apple pie was ,m
trial,5,bad,... bad.,7.485333333333333,10,31,enemy,0,condition 1,The apple pie was ,m
trial,5,okay,... okay.,7.485333333333333,10,31,enemy,0,condition 1,The apple pie was ,m
trial,5,good,... good.,7.485333333333333,10,31,enemy,0.33999999999999997,condition 1,The apple pie was ,m
trial,5,amazing,... amazing.,7.485333333333333,10,31,enemy,0.66,condition 1,The apple pie was ,m
trial,5,other,,7.485333333333333,10,31,enemy,0,condition 1,The apple pie was ,m
trial,2,terrible,... terrible.,7.485333333333333,11,31,enemy,0,condition 1,The cheesecake was ,m
trial,2,bad,... bad.,7.485333333333333,11,31,enemy,0.66,condition 1,The cheesecake was ,m
trial,2,okay,... okay.,7.485333333333333,11,31,enemy,0.34,condition 1,The cheesecake was ,m
trial,2,good,... good.,7.485333333333333,11,31,enemy,0,condition 1,The cheesecake was ,m
trial,2,amazing,... amazing.,7.485333333333333,11,31,enemy,0,condition 1,The cheesecake was ,m
trial,2,other,,7.485333333333333,11,31,enemy,0,condition 1,The cheesecake was ,m
trial,5,terrible,... terrible.,7.485333333333333,12,31,enemy,0,condition 1,The bear claw was ,m
trial,5,bad,... bad.,7.485333333333333,12,31,enemy,0,condition 1,The bear claw was ,m
trial,5,okay,... okay.,7.485333333333333,12,31,enemy,0,condition 1,The bear claw was ,m
trial,5,good,... good.,7.485333333333333,12,31,enemy,0.22,condition 1,The bear claw was ,m
trial,5,amazing,... amazing.,7.485333333333333,12,31,enemy,0.7799999999999999,condition 1,The bear claw was ,m
trial,5,other,,7.485333333333333,12,31,enemy,0,condition 1,The bear claw was ,m
practice,4,terrible,... terrible.,7.349216666666667,-1,32,enemy,0.040000000000000036,condition 1,,f
practice,4,bad,... bad.,7.349216666666667,-1,32,enemy,0.05,condition 1,,f
practice,4,okay,... okay.,7.349216666666667,-1,32,enemy,0.39,condition 1,,f
practice,4,good,... good.,7.349216666666667,-1,32,enemy,0.52,condition 1,,f
practice,4,amazing,... amazing.,7.349216666666667,-1,32,enemy,0,condition 1,,f
practice,4,other,,7.349216666666667,-1,32,enemy,1.1102230246251565e-16,condition 1,,f
trial,2,terrible,... terrible.,7.349216666666667,1,32,enemy,0.21999999999999997,condition 1,The apple pie was ,f
trial,2,bad,... bad.,7.349216666666667,1,32,enemy,0.23,condition 1,The apple pie was ,f
trial,2,okay,... okay.,7.349216666666667,1,32,enemy,0.34,condition 1,The apple pie was ,f
trial,2,good,... good.,7.349216666666667,1,32,enemy,0.15,condition 1,The apple pie was ,f
trial,2,amazing,... amazing.,7.349216666666667,1,32,enemy,0.04,condition 1,The apple pie was ,f
trial,2,other,,7.349216666666667,1,32,enemy,0.019999999999999907,condition 1,The apple pie was ,f
trial,5,terrible,... terrible.,7.349216666666667,2,32,enemy,0.02,condition 1,The bear claw was ,f
trial,5,bad,... bad.,7.349216666666667,2,32,enemy,0.04,condition 1,The bear claw was ,f
trial,5,okay,... okay.,7.349216666666667,2,32,enemy,0.24,condition 1,The bear claw was ,f
trial,5,good,... good.,7.349216666666667,2,32,enemy,0.52,condition 1,The bear claw was ,f
trial,5,amazing,... amazing.,7.349216666666667,2,32,enemy,0.18000000000000005,condition 1,The bear claw was ,f
trial,5,other,,7.349216666666667,2,32,enemy,0,condition 1,The bear claw was ,f
trial,1,terrible,... terrible.,7.349216666666667,3,32,enemy,0.53,condition 1,The cheesecake was ,f
trial,1,bad,... bad.,7.349216666666667,3,32,enemy,0.46999999999999986,condition 1,The cheesecake was ,f
trial,1,okay,... okay.,7.349216666666667,3,32,enemy,0,condition 1,The cheesecake was ,f
trial,1,good,... good.,7.349216666666667,3,32,enemy,0,condition 1,The cheesecake was ,f
trial,1,amazing,... amazing.,7.349216666666667,3,32,enemy,0,condition 1,The cheesecake was ,f
trial,1,other,,7.349216666666667,3,32,enemy,0,condition 1,The cheesecake was ,f
trial,3,terrible,... terrible.,7.349216666666667,4,32,enemy,0.06,condition 1,The pecan pie was ,f
trial,3,bad,... bad.,7.349216666666667,4,32,enemy,0.1,condition 1,The pecan pie was ,f
trial,3,okay,... okay.,7.349216666666667,4,32,enemy,0.51,condition 1,The pecan pie was ,f
trial,3,good,... good.,7.349216666666667,4,32,enemy,0.32999999999999996,condition 1,The pecan pie was ,f
trial,3,amazing,... amazing.,7.349216666666667,4,32,enemy,0,condition 1,The pecan pie was ,f
trial,3,other,,7.349216666666667,4,32,enemy,0,condition 1,The pecan pie was ,f
trial,6,terrible,... terrible.,7.349216666666667,5,32,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,bad,... bad.,7.349216666666667,5,32,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,okay,... okay.,7.349216666666667,5,32,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,good,... good.,7.349216666666667,5,32,enemy,0.09999999999999987,condition 1,The chocolate chip cookies were ,f
trial,6,amazing,... amazing.,7.349216666666667,5,32,enemy,0.9,condition 1,The chocolate chip cookies were ,f
trial,6,other,,7.349216666666667,5,32,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,2,terrible,... terrible.,7.349216666666667,6,32,enemy,0.12,condition 1,The chocolate cake was ,f
trial,2,bad,... bad.,7.349216666666667,6,32,enemy,0.19,condition 1,The chocolate cake was ,f
trial,2,okay,... okay.,7.349216666666667,6,32,enemy,0.6900000000000001,condition 1,The chocolate cake was ,f
trial,2,good,... good.,7.349216666666667,6,32,enemy,0,condition 1,The chocolate cake was ,f
trial,2,amazing,... amazing.,7.349216666666667,6,32,enemy,0,condition 1,The chocolate cake was ,f
trial,2,other,,7.349216666666667,6,32,enemy,0,condition 1,The chocolate cake was ,f
trial,6,terrible,... terrible.,7.349216666666667,7,32,enemy,0,condition 1,The donuts were ,f
trial,6,bad,... bad.,7.349216666666667,7,32,enemy,0,condition 1,The donuts were ,f
trial,6,okay,... okay.,7.349216666666667,7,32,enemy,0,condition 1,The donuts were ,f
trial,6,good,... good.,7.349216666666667,7,32,enemy,0.039999999999999925,condition 1,The donuts were ,f
trial,6,amazing,... amazing.,7.349216666666667,7,32,enemy,0.96,condition 1,The donuts were ,f
trial,6,other,,7.349216666666667,7,32,enemy,0,condition 1,The donuts were ,f
trial,3,terrible,... terrible.,7.349216666666667,8,32,enemy,0,condition 1,The carrot cake was ,f
trial,3,bad,... bad.,7.349216666666667,8,32,enemy,0,condition 1,The carrot cake was ,f
trial,3,okay,... okay.,7.349216666666667,8,32,enemy,0.03,condition 1,The carrot cake was ,f
trial,3,good,... good.,7.349216666666667,8,32,enemy,0.73,condition 1,The carrot cake was ,f
trial,3,amazing,... amazing.,7.349216666666667,8,32,enemy,0,condition 1,The carrot cake was ,f
trial,3,other,,7.349216666666667,8,32,enemy,0.24,condition 1,The carrot cake was ,f
trial,4,terrible,... terrible.,7.349216666666667,9,32,enemy,0,condition 1,The lemon loaf was ,f
trial,4,bad,... bad.,7.349216666666667,9,32,enemy,0,condition 1,The lemon loaf was ,f
trial,4,okay,... okay.,7.349216666666667,9,32,enemy,0.21,condition 1,The lemon loaf was ,f
trial,4,good,... good.,7.349216666666667,9,32,enemy,0.29,condition 1,The lemon loaf was ,f
trial,4,amazing,... amazing.,7.349216666666667,9,32,enemy,0.33,condition 1,The lemon loaf was ,f
trial,4,other,,7.349216666666667,9,32,enemy,0.16999999999999982,condition 1,The lemon loaf was ,f
trial,4,terrible,... terrible.,7.349216666666667,10,32,enemy,0,condition 1,The cherry pie was ,f
trial,4,bad,... bad.,7.349216666666667,10,32,enemy,0,condition 1,The cherry pie was ,f
trial,4,okay,... okay.,7.349216666666667,10,32,enemy,0.61,condition 1,The cherry pie was ,f
trial,4,good,... good.,7.349216666666667,10,32,enemy,0.39,condition 1,The cherry pie was ,f
trial,4,amazing,... amazing.,7.349216666666667,10,32,enemy,0,condition 1,The cherry pie was ,f
trial,4,other,,7.349216666666667,10,32,enemy,0,condition 1,The cherry pie was ,f
trial,5,terrible,... terrible.,7.349216666666667,11,32,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,bad,... bad.,7.349216666666667,11,32,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,okay,... okay.,7.349216666666667,11,32,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,good,... good.,7.349216666666667,11,32,enemy,0.74,condition 1,The cinnamon rolls were ,f
trial,5,amazing,... amazing.,7.349216666666667,11,32,enemy,0.26,condition 1,The cinnamon rolls were ,f
trial,5,other,,7.349216666666667,11,32,enemy,0,condition 1,The cinnamon rolls were ,f
trial,1,terrible,... terrible.,7.349216666666667,12,32,enemy,0.63,condition 1,The blueberry lavender scone was ,f
trial,1,bad,... bad.,7.349216666666667,12,32,enemy,0.37,condition 1,The blueberry lavender scone was ,f
trial,1,okay,... okay.,7.349216666666667,12,32,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,1,good,... good.,7.349216666666667,12,32,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,1,amazing,... amazing.,7.349216666666667,12,32,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,1,other,,7.349216666666667,12,32,enemy,0,condition 1,The blueberry lavender scone was ,f
practice,4,terrible,... terrible.,5.036216666666666,-1,33,enemy,0,condition 2,,m
practice,4,bad,... bad.,5.036216666666666,-1,33,enemy,0,condition 2,,m
practice,4,okay,... okay.,5.036216666666666,-1,33,enemy,0.23999999999999988,condition 2,,m
practice,4,good,... good.,5.036216666666666,-1,33,enemy,0.76,condition 2,,m
practice,4,amazing,... amazing.,5.036216666666666,-1,33,enemy,0,condition 2,,m
practice,4,other,,5.036216666666666,-1,33,enemy,0,condition 2,,m
trial,1,terrible,... terrible.,5.036216666666666,1,33,enemy,0.71,condition 2,The croissants were ,m
trial,1,bad,... bad.,5.036216666666666,1,33,enemy,0.29000000000000004,condition 2,The croissants were ,m
trial,1,okay,... okay.,5.036216666666666,1,33,enemy,0,condition 2,The croissants were ,m
trial,1,good,... good.,5.036216666666666,1,33,enemy,0,condition 2,The croissants were ,m
trial,1,amazing,... amazing.,5.036216666666666,1,33,enemy,0,condition 2,The croissants were ,m
trial,1,other,,5.036216666666666,1,33,enemy,0,condition 2,The croissants were ,m
trial,3,terrible,... terrible.,5.036216666666666,2,33,enemy,0,condition 2,The carrot cake was ,m
trial,3,bad,... bad.,5.036216666666666,2,33,enemy,0.16999999999999993,condition 2,The carrot cake was ,m
trial,3,okay,... okay.,5.036216666666666,2,33,enemy,0.64,condition 2,The carrot cake was ,m
trial,3,good,... good.,5.036216666666666,2,33,enemy,0.19,condition 2,The carrot cake was ,m
trial,3,amazing,... amazing.,5.036216666666666,2,33,enemy,0,condition 2,The carrot cake was ,m
trial,3,other,,5.036216666666666,2,33,enemy,0,condition 2,The carrot cake was ,m
trial,4,terrible,... terrible.,5.036216666666666,3,33,enemy,0,condition 2,The blueberry lavender scone was ,m
trial,4,bad,... bad.,5.036216666666666,3,33,enemy,0,condition 2,The blueberry lavender scone was ,m
trial,4,okay,... okay.,5.036216666666666,3,33,enemy,0.07,condition 2,The blueberry lavender scone was ,m
trial,4,good,... good.,5.036216666666666,3,33,enemy,0.86,condition 2,The blueberry lavender scone was ,m
trial,4,amazing,... amazing.,5.036216666666666,3,33,enemy,0.07000000000000006,condition 2,The blueberry lavender scone was ,m
trial,4,other,,5.036216666666666,3,33,enemy,0,condition 2,The blueberry lavender scone was ,m
trial,6,terrible,... terrible.,5.036216666666666,4,33,enemy,0,condition 2,The cherry pie was ,m
trial,6,bad,... bad.,5.036216666666666,4,33,enemy,0,condition 2,The cherry pie was ,m
trial,6,okay,... okay.,5.036216666666666,4,33,enemy,0,condition 2,The cherry pie was ,m
trial,6,good,... good.,5.036216666666666,4,33,enemy,0,condition 2,The cherry pie was ,m
trial,6,amazing,... amazing.,5.036216666666666,4,33,enemy,1,condition 2,The cherry pie was ,m
trial,6,other,,5.036216666666666,4,33,enemy,0,condition 2,The cherry pie was ,m
trial,2,terrible,... terrible.,5.036216666666666,5,33,enemy,0.16,condition 2,The cinnamon rolls were ,m
trial,2,bad,... bad.,5.036216666666666,5,33,enemy,0.55,condition 2,The cinnamon rolls were ,m
trial,2,okay,... okay.,5.036216666666666,5,33,enemy,0.29000000000000004,condition 2,The cinnamon rolls were ,m
trial,2,good,... good.,5.036216666666666,5,33,enemy,0,condition 2,The cinnamon rolls were ,m
trial,2,amazing,... amazing.,5.036216666666666,5,33,enemy,0,condition 2,The cinnamon rolls were ,m
trial,2,other,,5.036216666666666,5,33,enemy,0,condition 2,The cinnamon rolls were ,m
trial,1,terrible,... terrible.,5.036216666666666,6,33,enemy,0.53,condition 2,The cheesecake was ,m
trial,1,bad,... bad.,5.036216666666666,6,33,enemy,0.47,condition 2,The cheesecake was ,m
trial,1,okay,... okay.,5.036216666666666,6,33,enemy,0,condition 2,The cheesecake was ,m
trial,1,good,... good.,5.036216666666666,6,33,enemy,0,condition 2,The cheesecake was ,m
trial,1,amazing,... amazing.,5.036216666666666,6,33,enemy,0,condition 2,The cheesecake was ,m
trial,1,other,,5.036216666666666,6,33,enemy,0,condition 2,The cheesecake was ,m
trial,5,terrible,... terrible.,5.036216666666666,7,33,enemy,0,condition 2,The lemon loaf was ,m
trial,5,bad,... bad.,5.036216666666666,7,33,enemy,0,condition 2,The lemon loaf was ,m
trial,5,okay,... okay.,5.036216666666666,7,33,enemy,0,condition 2,The lemon loaf was ,m
trial,5,good,... good.,5.036216666666666,7,33,enemy,0.17999999999999994,condition 2,The lemon loaf was ,m
trial,5,amazing,... amazing.,5.036216666666666,7,33,enemy,0.8200000000000001,condition 2,The lemon loaf was ,m
trial,5,other,,5.036216666666666,7,33,enemy,0,condition 2,The lemon loaf was ,m
trial,6,terrible,... terrible.,5.036216666666666,8,33,enemy,0,condition 2,The apple pie was ,m
trial,6,bad,... bad.,5.036216666666666,8,33,enemy,0,condition 2,The apple pie was ,m
trial,6,okay,... okay.,5.036216666666666,8,33,enemy,0,condition 2,The apple pie was ,m
trial,6,good,... good.,5.036216666666666,8,33,enemy,0,condition 2,The apple pie was ,m
trial,6,amazing,... amazing.,5.036216666666666,8,33,enemy,1,condition 2,The apple pie was ,m
trial,6,other,,5.036216666666666,8,33,enemy,0,condition 2,The apple pie was ,m
trial,2,terrible,... terrible.,5.036216666666666,9,33,enemy,0.22,condition 2,The donuts were ,m
trial,2,bad,... bad.,5.036216666666666,9,33,enemy,0.5900000000000001,condition 2,The donuts were ,m
trial,2,okay,... okay.,5.036216666666666,9,33,enemy,0.19,condition 2,The donuts were ,m
trial,2,good,... good.,5.036216666666666,9,33,enemy,0,condition 2,The donuts were ,m
trial,2,amazing,... amazing.,5.036216666666666,9,33,enemy,0,condition 2,The donuts were ,m
trial,2,other,,5.036216666666666,9,33,enemy,0,condition 2,The donuts were ,m
trial,3,terrible,... terrible.,5.036216666666666,10,33,enemy,0,condition 2,The pecan pie was ,m
trial,3,bad,... bad.,5.036216666666666,10,33,enemy,0,condition 2,The pecan pie was ,m
trial,3,okay,... okay.,5.036216666666666,10,33,enemy,0.73,condition 2,The pecan pie was ,m
trial,3,good,... good.,5.036216666666666,10,33,enemy,0.26,condition 2,The pecan pie was ,m
trial,3,amazing,... amazing.,5.036216666666666,10,33,enemy,0,condition 2,The pecan pie was ,m
trial,3,other,,5.036216666666666,10,33,enemy,0,condition 2,The pecan pie was ,m
trial,5,terrible,... terrible.,5.036216666666666,11,33,enemy,0,condition 2,The chocolate chip cookies were ,m
trial,5,bad,... bad.,5.036216666666666,11,33,enemy,0,condition 2,The chocolate chip cookies were ,m
trial,5,okay,... okay.,5.036216666666666,11,33,enemy,0,condition 2,The chocolate chip cookies were ,m
trial,5,good,... good.,5.036216666666666,11,33,enemy,0.17,condition 2,The chocolate chip cookies were ,m
trial,5,amazing,... amazing.,5.036216666666666,11,33,enemy,0.8300000000000001,condition 2,The chocolate chip cookies were ,m
trial,5,other,,5.036216666666666,11,33,enemy,0,condition 2,The chocolate chip cookies were ,m
trial,4,terrible,... terrible.,5.036216666666666,12,33,enemy,0,condition 2,The red velvet cake was ,m
trial,4,bad,... bad.,5.036216666666666,12,33,enemy,0,condition 2,The red velvet cake was ,m
trial,4,okay,... okay.,5.036216666666666,12,33,enemy,0,condition 2,The red velvet cake was ,m
trial,4,good,... good.,5.036216666666666,12,33,enemy,0.89,condition 2,The red velvet cake was ,m
trial,4,amazing,... amazing.,5.036216666666666,12,33,enemy,0.10999999999999988,condition 2,The red velvet cake was ,m
trial,4,other,,5.036216666666666,12,33,enemy,0,condition 2,The red velvet cake was ,m
practice,4,terrible,... terrible.,5.91055,-1,34,enemy,0,condition 1,,m
practice,4,bad,... bad.,5.91055,-1,34,enemy,0,condition 1,,m
practice,4,okay,... okay.,5.91055,-1,34,enemy,0.43,condition 1,,m
practice,4,good,... good.,5.91055,-1,34,enemy,0.45,condition 1,,m
practice,4,amazing,... amazing.,5.91055,-1,34,enemy,0,condition 1,,m
practice,4,other,,5.91055,-1,34,enemy,0.1200000000000001,condition 1,,m
trial,6,terrible,... terrible.,5.91055,1,34,enemy,0,condition 1,The chocolate chip cookies were ,m
trial,6,bad,... bad.,5.91055,1,34,enemy,0,condition 1,The chocolate chip cookies were ,m
trial,6,okay,... okay.,5.91055,1,34,enemy,0,condition 1,The chocolate chip cookies were ,m
trial,6,good,... good.,5.91055,1,34,enemy,0.39,condition 1,The chocolate chip cookies were ,m
trial,6,amazing,... amazing.,5.91055,1,34,enemy,0.6100000000000001,condition 1,The chocolate chip cookies were ,m
trial,6,other,,5.91055,1,34,enemy,0,condition 1,The chocolate chip cookies were ,m
trial,3,terrible,... terrible.,5.91055,2,34,enemy,0.15,condition 1,The donuts were ,m
trial,3,bad,... bad.,5.91055,2,34,enemy,0.24,condition 1,The donuts were ,m
trial,3,okay,... okay.,5.91055,2,34,enemy,0.41,condition 1,The donuts were ,m
trial,3,good,... good.,5.91055,2,34,enemy,0,condition 1,The donuts were ,m
trial,3,amazing,... amazing.,5.91055,2,34,enemy,0,condition 1,The donuts were ,m
trial,3,other,,5.91055,2,34,enemy,0.19999999999999996,condition 1,The donuts were ,m
trial,2,terrible,... terrible.,5.91055,3,34,enemy,0.08,condition 1,The pecan pie was ,m
trial,2,bad,... bad.,5.91055,3,34,enemy,0.51,condition 1,The pecan pie was ,m
trial,2,okay,... okay.,5.91055,3,34,enemy,0.14,condition 1,The pecan pie was ,m
trial,2,good,... good.,5.91055,3,34,enemy,0,condition 1,The pecan pie was ,m
trial,2,amazing,... amazing.,5.91055,3,34,enemy,0,condition 1,The pecan pie was ,m
trial,2,other,,5.91055,3,34,enemy,0.27,condition 1,The pecan pie was ,m
trial,5,terrible,... terrible.,5.91055,4,34,enemy,0,condition 1,The cheesecake was ,m
trial,5,bad,... bad.,5.91055,4,34,enemy,0,condition 1,The cheesecake was ,m
trial,5,okay,... okay.,5.91055,4,34,enemy,0,condition 1,The cheesecake was ,m
trial,5,good,... good.,5.91055,4,34,enemy,0.34,condition 1,The cheesecake was ,m
trial,5,amazing,... amazing.,5.91055,4,34,enemy,0.5,condition 1,The cheesecake was ,m
trial,5,other,,5.91055,4,34,enemy,0.15999999999999992,condition 1,The cheesecake was ,m
trial,1,terrible,... terrible.,5.91055,5,34,enemy,0.83,condition 1,The cinnamon rolls were ,m
trial,1,bad,... bad.,5.91055,5,34,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,okay,... okay.,5.91055,5,34,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,good,... good.,5.91055,5,34,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,amazing,... amazing.,5.91055,5,34,enemy,1.1102230246251565e-16,condition 1,The cinnamon rolls were ,m
trial,1,other,,5.91055,5,34,enemy,0.16999999999999993,condition 1,The cinnamon rolls were ,m
trial,3,terrible,... terrible.,5.91055,6,34,enemy,0,condition 1,The bear claw was ,m
trial,3,bad,... bad.,5.91055,6,34,enemy,0.12,condition 1,The bear claw was ,m
trial,3,okay,... okay.,5.91055,6,34,enemy,0.63,condition 1,The bear claw was ,m
trial,3,good,... good.,5.91055,6,34,enemy,0.1,condition 1,The bear claw was ,m
trial,3,amazing,... amazing.,5.91055,6,34,enemy,0,condition 1,The bear claw was ,m
trial,3,other,,5.91055,6,34,enemy,0.1499999999999999,condition 1,The bear claw was ,m
trial,4,terrible,... terrible.,5.91055,7,34,enemy,0,condition 1,The blueberry lavender scone was ,m
trial,4,bad,... bad.,5.91055,7,34,enemy,0,condition 1,The blueberry lavender scone was ,m
trial,4,okay,... okay.,5.91055,7,34,enemy,0.31,condition 1,The blueberry lavender scone was ,m
trial,4,good,... good.,5.91055,7,34,enemy,0.46,condition 1,The blueberry lavender scone was ,m
trial,4,amazing,... amazing.,5.91055,7,34,enemy,0,condition 1,The blueberry lavender scone was ,m
trial,4,other,,5.91055,7,34,enemy,0.22999999999999998,condition 1,The blueberry lavender scone was ,m
trial,2,terrible,... terrible.,5.91055,8,34,enemy,0.12,condition 1,The cherry pie was ,m
trial,2,bad,... bad.,5.91055,8,34,enemy,0.6,condition 1,The cherry pie was ,m
trial,2,okay,... okay.,5.91055,8,34,enemy,0,condition 1,The cherry pie was ,m
trial,2,good,... good.,5.91055,8,34,enemy,0,condition 1,The cherry pie was ,m
trial,2,amazing,... amazing.,5.91055,8,34,enemy,0,condition 1,The cherry pie was ,m
trial,2,other,,5.91055,8,34,enemy,0.28,condition 1,The cherry pie was ,m
trial,6,terrible,... terrible.,5.91055,9,34,enemy,0,condition 1,The lemon loaf was ,m
trial,6,bad,... bad.,5.91055,9,34,enemy,0,condition 1,The lemon loaf was ,m
trial,6,okay,... okay.,5.91055,9,34,enemy,0,condition 1,The lemon loaf was ,m
trial,6,good,... good.,5.91055,9,34,enemy,0,condition 1,The lemon loaf was ,m
trial,6,amazing,... amazing.,5.91055,9,34,enemy,0.87,condition 1,The lemon loaf was ,m
trial,6,other,,5.91055,9,34,enemy,0.13000000000000012,condition 1,The lemon loaf was ,m
trial,1,terrible,... terrible.,5.91055,10,34,enemy,0.79,condition 1,The carrot cake was ,m
trial,1,bad,... bad.,5.91055,10,34,enemy,0.1,condition 1,The carrot cake was ,m
trial,1,okay,... okay.,5.91055,10,34,enemy,0,condition 1,The carrot cake was ,m
trial,1,good,... good.,5.91055,10,34,enemy,0,condition 1,The carrot cake was ,m
trial,1,amazing,... amazing.,5.91055,10,34,enemy,0,condition 1,The carrot cake was ,m
trial,1,other,,5.91055,10,34,enemy,0.1100000000000001,condition 1,The carrot cake was ,m
trial,5,terrible,... terrible.,5.91055,11,34,enemy,0,condition 1,The apple pie was ,m
trial,5,bad,... bad.,5.91055,11,34,enemy,0,condition 1,The apple pie was ,m
trial,5,okay,... okay.,5.91055,11,34,enemy,0,condition 1,The apple pie was ,m
trial,5,good,... good.,5.91055,11,34,enemy,0.6,condition 1,The apple pie was ,m
trial,5,amazing,... amazing.,5.91055,11,34,enemy,0.3999999999999999,condition 1,The apple pie was ,m
trial,5,other,,5.91055,11,34,enemy,0,condition 1,The apple pie was ,m
trial,4,terrible,... terrible.,5.91055,12,34,enemy,0,condition 1,The croissants were ,m
trial,4,bad,... bad.,5.91055,12,34,enemy,0,condition 1,The croissants were ,m
trial,4,okay,... okay.,5.91055,12,34,enemy,0.44,condition 1,The croissants were ,m
trial,4,good,... good.,5.91055,12,34,enemy,0.5599999999999999,condition 1,The croissants were ,m
trial,4,amazing,... amazing.,5.91055,12,34,enemy,0,condition 1,The croissants were ,m
trial,4,other,,5.91055,12,34,enemy,0,condition 1,The croissants were ,m
practice,4,terrible,... terrible.,4.718133333333333,-1,35,enemy,0.21,condition 2,,m
practice,4,bad,... bad.,4.718133333333333,-1,35,enemy,0.3,condition 2,,m
practice,4,okay,... okay.,4.718133333333333,-1,35,enemy,0.06000000000000005,condition 2,,m
practice,4,good,... good.,4.718133333333333,-1,35,enemy,0.15,condition 2,,m
practice,4,amazing,... amazing.,4.718133333333333,-1,35,enemy,0.17999999999999994,condition 2,,m
practice,4,other,,4.718133333333333,-1,35,enemy,0.1,condition 2,,m
trial,6,terrible,... terrible.,4.718133333333333,1,35,enemy,0.13,condition 2,The donuts were ,m
trial,6,bad,... bad.,4.718133333333333,1,35,enemy,0.07,condition 2,The donuts were ,m
trial,6,okay,... okay.,4.718133333333333,1,35,enemy,0.37,condition 2,The donuts were ,m
trial,6,good,... good.,4.718133333333333,1,35,enemy,0.2799999999999999,condition 2,The donuts were ,m
trial,6,amazing,... amazing.,4.718133333333333,1,35,enemy,0.15000000000000013,condition 2,The donuts were ,m
trial,6,other,,4.718133333333333,1,35,enemy,0,condition 2,The donuts were ,m
trial,1,terrible,... terrible.,4.718133333333333,2,35,enemy,0.11,condition 2,The cinnamon rolls were ,m
trial,1,bad,... bad.,4.718133333333333,2,35,enemy,0.42,condition 2,The cinnamon rolls were ,m
trial,1,okay,... okay.,4.718133333333333,2,35,enemy,0.13,condition 2,The cinnamon rolls were ,m
trial,1,good,... good.,4.718133333333333,2,35,enemy,0.2,condition 2,The cinnamon rolls were ,m
