modal2,image,Answer.time_in_minutes,rating1,rating_other,sentence2,workerid,rating2,type,modal1,percent_window,condition,reverse_sent_order,sentence1,Answer.condition
might,./stim/images/prob_75_4.png,28.90935,0.41999999999999993,0,You might get one.,61,0.58,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,28.90935,0.32999999999999996,0,You might get one.,61,0.67,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,28.90935,0.4099999999999999,0,You might get one.,61,0.5900000000000001,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,28.90935,0.3799999999999999,0,You might get one.,61,0.62,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,28.90935,0.30000000000000004,0,You might get one.,61,0.7,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,28.90935,0.33999999999999986,0,You might get one.,61,0.66,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,28.90935,0.32999999999999996,0,You might get one.,61,0.67,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,28.90935,0,1,You might get one.,61,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,28.90935,0.31000000000000016,0,You might get one.,61,0.69,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,28.90935,0.3600000000000001,0,You might get one.,61,0.64,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,28.90935,0.25,0.04999999999999993,You might get one.,61,0.7,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,11.625416666666666,0.2499999999999999,0.33000000000000007,You might get one.,62,0.42000000000000004,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,11.625416666666666,0.36,0.17000000000000015,You might get one.,62,0.47,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,11.625416666666666,0.19,0.45999999999999985,You might get one.,62,0.35,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,11.625416666666666,0.31,0.5199999999999999,You might get one.,62,0.17,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,11.625416666666666,0.28,0.31000000000000005,You might get one.,62,0.41,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.625416666666666,0.29,0.31000000000000005,You might get one.,62,0.4,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,11.625416666666666,0.18,0.4899999999999999,You might get one.,62,0.33,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.625416666666666,0.26,0.34999999999999987,You might get one.,62,0.39,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,11.625416666666666,0.28,0.48,You might get one.,62,0.24,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,11.625416666666666,0.23,0.31000000000000005,You might get one.,62,0.46,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,11.625416666666666,0.25,0.26,You might get one.,62,0.49,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,11.625416666666666,0.4,0.3500000000000001,You might get one.,62,0.25,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,11.625416666666666,0.22,0.2699999999999999,You might get one.,62,0.51,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,11.625416666666666,0.27,0.44,You might get one.,62,0.29000000000000004,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,11.625416666666666,0.24,0.3799999999999999,You might get one.,62,0.38,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,11.625416666666666,0.36,0.43000000000000005,You might get one.,62,0.21,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,11.625416666666666,0.34,0.26,You might get one.,62,0.4,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,11.625416666666666,0.22,0.40000000000000013,You might get one.,62,0.38,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,11.625416666666666,0.34,0.47,You might get one.,62,0.19,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,11.625416666666666,0.21,0.38,You might get one.,62,0.41,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.625416666666666,0.34,0.45999999999999985,You might get one.,62,0.2,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,11.625416666666666,0.24,0.33999999999999997,You might get one.,62,0.42,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,11.625416666666666,0.21,0.24,You might get one.,62,0.5499999999999999,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,11.625416666666666,0.18,0.42999999999999994,You might get one.,62,0.39,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,11.625416666666666,0.34,0.56,You might get one.,62,0.09999999999999987,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,11.625416666666666,0.34,0.5,You might get one.,62,0.16,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,11.625416666666666,0.46,0.30000000000000004,You might get one.,62,0.24,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,11.625416666666666,0.24,0.32000000000000006,You might get one.,62,0.44,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.625416666666666,0.29,0.24,You might get one.,62,0.47,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,11.625416666666666,0.12,0.5499999999999999,You might get one.,62,0.33,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,11.625416666666666,0.42,0.4,You might get one.,62,0.18,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,11.625416666666666,0.27,0.6099999999999999,You might get one.,62,0.1200000000000001,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,11.625416666666666,0.27,0.48,You might get one.,62,0.25,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,11.625416666666666,0.22,0.3699999999999999,You might get one.,62,0.41,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.625416666666666,0.33,0.5299999999999999,You might get one.,62,0.14,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,11.625416666666666,0.38,0.44999999999999984,You might get one.,62,0.17,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,8.699683333333333,0,0.20999999999999996,You might get one.,63,0.79,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,8.699683333333333,0,0.030000000000000027,You might get one.,63,0.97,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,8.699683333333333,0,0.07999999999999996,You might get one.,63,0.92,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,8.699683333333333,0,0.20000000000000007,You might get one.,63,0.8,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,8.699683333333333,0,1,You might get one.,63,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,8.699683333333333,0,1,You might get one.,63,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,8.699683333333333,0,1,You might get one.,63,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,8.699683333333333,1,0,You might get one.,63,0,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,8.699683333333333,1,0,You might get one.,63,0,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,8.699683333333333,0,1,You might get one.,63,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,8.699683333333333,0,0.5,You might get one.,63,0.5,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,8.699683333333333,0.79,0,You might get one.,63,0.21000000000000008,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,8.699683333333333,0.11,0.8899999999999999,You might get one.,63,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,8.699683333333333,0,1,You might get one.,63,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,8.699683333333333,0,0.52,You might get one.,63,0.48,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,8.699683333333333,0,1,You might get one.,63,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,8.699683333333333,0.13,0.8700000000000001,You might get one.,63,0,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,8.699683333333333,0,1,You might get one.,63,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,8.699683333333333,1,0,You might get one.,63,0,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,8.699683333333333,0.64,0.36,You might get one.,63,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,8.699683333333333,0,0,You might get one.,63,1,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,8.699683333333333,0,0,You might get one.,63,1,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,8.699683333333333,0,1,You might get one.,63,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,16.215166666666665,0,0.21999999999999997,You might get one.,64,0.78,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,16.215166666666665,1,0,You might get one.,64,0,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,16.215166666666665,0,1,You might get one.,64,0,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,16.215166666666665,0,0.06000000000000005,You might get one.,64,0.94,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,16.215166666666665,0,0.02000000000000013,You might get one.,64,0.98,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,16.215166666666665,0,0.010000000000000009,You might get one.,64,0.99,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,16.215166666666665,0,1,You might get one.,64,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,16.215166666666665,0.88,0,You might get one.,64,0.11999999999999988,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,16.215166666666665,0,0.10999999999999999,You might get one.,64,0.89,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,16.215166666666665,0.8,0,You might get one.,64,0.19999999999999996,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,16.215166666666665,0.25,0.030000000000000138,You might get one.,64,0.72,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,16.215166666666665,0,0.11999999999999988,You might get one.,64,0.88,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,16.215166666666665,0,0.47,You might get one.,64,0.5299999999999999,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,16.215166666666665,0,1,You might get one.,64,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,16.215166666666665,0,0.19999999999999984,You might get one.,64,0.8,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,16.215166666666665,0,1,You might get one.,64,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,16.215166666666665,0,0.51,You might get one.,64,0.4900000000000001,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,16.215166666666665,0.87,0.1299999999999999,You might get one.,64,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,16.215166666666665,0,0.08999999999999986,You might get one.,64,0.91,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,16.215166666666665,0,0.09999999999999998,You might get one.,64,0.9,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,16.215166666666665,0,1,You might get one.,64,0,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,16.215166666666665,0,0.26,You might get one.,64,0.74,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,16.215166666666665,0.94,0.06000000000000005,You might get one.,64,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,16.215166666666665,0,1,You might get one.,64,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,16.215166666666665,0,1,You might get one.,64,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,16.215166666666665,0,0.10999999999999999,You might get one.,64,0.89,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,16.215166666666665,0,1,You might get one.,64,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,16.215166666666665,0,0.19999999999999996,You might get one.,64,0.8,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,16.215166666666665,0.18,0.01000000000000012,You might get one.,64,0.81,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,16.215166666666665,0,1,You might get one.,64,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,16.215166666666665,0,0.08999999999999997,You might get one.,64,0.91,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,16.215166666666665,0,0.36,You might get one.,64,0.6400000000000001,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,16.215166666666665,0,0.10999999999999988,You might get one.,64,0.89,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,16.215166666666665,0,1,You might get one.,64,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,16.215166666666665,0,0.32000000000000006,You might get one.,64,0.68,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,16.215166666666665,0,0.2500000000000001,You might get one.,64,0.75,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,14.417466666666666,0,0.8200000000000001,You might get one.,65,0.18,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,14.417466666666666,0.05,0.9099999999999999,You might get one.,65,0.04,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,14.417466666666666,0.03,0,You might get one.,65,0.97,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,14.417466666666666,0.5,0.05999999999999994,You might get one.,65,0.44,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,14.417466666666666,0,1,You might get one.,65,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,14.417466666666666,0,0,You might get one.,65,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,14.417466666666666,1,0,You might get one.,65,0,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,14.417466666666666,0,0.49,You might get one.,65,0.51,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,14.417466666666666,0.64,0,You might get one.,65,0.3599999999999999,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,14.417466666666666,1,0,You might get one.,65,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,14.417466666666666,0,0.6799999999999999,You might get one.,65,0.32,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,14.417466666666666,0,0,You might get one.,65,1,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,14.417466666666666,0,0,You might get one.,65,1,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,14.417466666666666,0,0.9199999999999999,You might get one.,65,0.08,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,14.417466666666666,0.55,0,You might get one.,65,0.44999999999999996,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,14.417466666666666,0,0,You might get one.,65,1,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,14.417466666666666,0.57,0,You might get one.,65,0.43000000000000005,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,14.417466666666666,0,0.8700000000000001,You might get one.,65,0.13,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,14.417466666666666,0,1,You might get one.,65,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,14.417466666666666,0,0,You might get one.,65,1,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,14.417466666666666,1,0,You might get one.,65,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,14.417466666666666,0,1,You might get one.,65,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,14.417466666666666,0,1,You might get one.,65,0,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,14.417466666666666,1,0,You might get one.,65,0,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,14.417466666666666,0,0,You might get one.,65,1,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,14.417466666666666,1,0,You might get one.,65,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,14.417466666666666,0,0,You might get one.,65,1,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,14.417466666666666,0,0,You might get one.,65,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,14.417466666666666,0,1,You might get one.,65,0,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,14.417466666666666,1,0,You might get one.,65,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,11.984466666666666,0.51,0,You might get one.,66,0.4900000000000001,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,11.984466666666666,0.38,0,You might get one.,66,0.61,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,11.984466666666666,0.19999999999999996,0,You might get one.,66,0.8,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,11.984466666666666,0.9,0,You might get one.,66,0.1,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,11.984466666666666,0.37,0,You might get one.,66,0.63,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,11.984466666666666,0.16000000000000014,0,You might get one.,66,0.84,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_4.png,11.984466666666666,0.6100000000000001,0,You might get one.,66,0.39,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,11.984466666666666,0.28,0,You might get one.,66,0.72,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,11.984466666666666,0.25,0,You might get one.,66,0.75,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,11.984466666666666,0.7699999999999999,0,You might get one.,66,0.22999999999999998,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,11.984466666666666,0.79,0,You might get one.,66,0.20999999999999996,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,11.984466666666666,0.7999999999999999,0,You might get one.,66,0.2,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,11.984466666666666,0.1,0,You might get one.,66,0.9,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,11.984466666666666,0.5,0,You might get one.,66,0.4999999999999999,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,11.984466666666666,0.09,0,You might get one.,66,0.9099999999999999,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.984466666666666,0.15,0,You might get one.,66,0.85,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,11.984466666666666,0.21999999999999997,0,You might get one.,66,0.7800000000000001,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,11.984466666666666,0.21,0,You might get one.,66,0.7899999999999999,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,11.984466666666666,0.82,0,You might get one.,66,0.18,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,11.984466666666666,0.9,0,You might get one.,66,0.1,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,11.984466666666666,0.44,0,You might get one.,66,0.5599999999999999,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,11.984466666666666,0.48,0,You might get one.,66,0.5199999999999999,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,11.984466666666666,0.52,0,You might get one.,66,0.4800000000000001,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,11.984466666666666,0.8300000000000002,0,You might get one.,66,0.16999999999999993,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.984466666666666,0.37,0,You might get one.,66,0.6300000000000001,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,11.984466666666666,0.1299999999999999,0,You might get one.,66,0.87,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,11.984466666666666,0.38,0,You might get one.,66,0.62,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,11.984466666666666,0.24999999999999978,0.08,You might get one.,66,0.67,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,11.984466666666666,0.74,0,You might get one.,66,0.26,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,11.984466666666666,0.5,0,You might get one.,66,0.5,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,11.984466666666666,0.82,0,You might get one.,66,0.18000000000000016,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,11.984466666666666,0.29000000000000004,0,You might get one.,66,0.71,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,11.984466666666666,0.3699999999999999,0.08000000000000018,You might get one.,66,0.55,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,11.984466666666666,0.87,0,You might get one.,66,0.13000000000000012,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,11.984466666666666,0.26,0.27,You might get one.,66,0.46999999999999986,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,11.984466666666666,0.88,0,You might get one.,66,0.11999999999999988,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,23.2167,0.38,0.26,You might get one.,67,0.3600000000000001,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,23.2167,0.65,0.1299999999999999,You might get one.,67,0.22,aisle_5,probably,75,5,0,You'll probably get one.,undefined
