percent_window,Answer.condition,sentence2,rating_other,rating2,workerid,reverse_sent_order,Answer.time_in_minutes,type,modal1,rating1,image,sentence1,condition,modal2
40,undefined,You might get one.,0,0,61,1,10.159966666666667,aisle_3,probably,1,./stim/images/prob_40_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0,61,1,10.159966666666667,aisle_3,probably,1,./stim/images/prob_50_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,61,1,10.159966666666667,aisle_3,probably,0,./stim/images/prob_90_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,61,1,10.159966666666667,window_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,61,1,10.159966666666667,window_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,61,1,10.159966666666667,window_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,61,1,10.159966666666667,aisle_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_100_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_25_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_40_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_60_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,1,0,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_50_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_60_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_75_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_40_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_90_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_90_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_25_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_10_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_10_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_60_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,1,0,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_90_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_25_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_10_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,1,0,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_90_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_60_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_40_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_0_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_50_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_0_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_75_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,62,0,7.869083333333333,window_3,probably,0,./stim/images/prob_25_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0,62,0,7.869083333333333,window_3,probably,1,./stim/images/prob_100_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_40_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,62,0,7.869083333333333,aisle_3,probably,1,./stim/images/prob_0_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,62,0,7.869083333333333,aisle_3,probably,0,./stim/images/prob_75_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.85,63,1,11.877133333333333,aisle_3,probably,0.1499999999999999,./stim/images/prob_60_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.51,0.4900000000000001,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_10_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.15000000000000013,0.85,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_75_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.25,63,1,11.877133333333333,window_3,probably,0.75,./stim/images/prob_75_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,63,1,11.877133333333333,aisle_3,probably,1,./stim/images/prob_10_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_40_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_60_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.88,63,1,11.877133333333333,aisle_3,probably,0.11999999999999988,./stim/images/prob_40_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_25_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.17000000000000004,0,63,1,11.877133333333333,window_3,probably,0.83,./stim/images/prob_100_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.77,0,63,1,11.877133333333333,window_3,probably,0.22999999999999998,./stim/images/prob_100_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.7,0,63,1,11.877133333333333,aisle_3,probably,0.30000000000000004,./stim/images/prob_0_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,63,1,11.877133333333333,window_3,probably,1,./stim/images/prob_90_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_60_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_40_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,63,1,11.877133333333333,aisle_3,probably,1,./stim/images/prob_25_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.18999999999999995,0.81,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,63,1,11.877133333333333,aisle_3,probably,1,./stim/images/prob_10_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,63,1,11.877133333333333,aisle_3,probably,1,./stim/images/prob_25_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_0_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_40_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_50_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,63,1,11.877133333333333,aisle_3,probably,0,./stim/images/prob_90_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,63,1,11.877133333333333,window_3,probably,1,./stim/images/prob_90_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.1499999999999999,63,1,11.877133333333333,window_3,probably,0.85,./stim/images/prob_75_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_25_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,63,1,11.877133333333333,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.8800000000000001,63,1,11.877133333333333,window_3,probably,0.12,./stim/images/prob_60_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.12,64,0,9.7813,window_3,probably,0.88,./stim/images/prob_90_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.35,64,0,9.7813,aisle_3,probably,0.65,./stim/images/prob_60_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.5,64,0,9.7813,window_3,probably,0.4999999999999999,./stim/images/prob_50_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.1100000000000001,0.66,64,0,9.7813,aisle_3,probably,0.23,./stim/images/prob_75_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.010000000000000009,0.73,64,0,9.7813,window_3,probably,0.26,./stim/images/prob_25_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.08000000000000007,0.61,64,0,9.7813,aisle_3,probably,0.31,./stim/images/prob_60_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.01000000000000012,0,64,0,9.7813,window_3,probably,0.99,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.030000000000000138,64,0,9.7813,aisle_3,probably,0.97,./stim/images/prob_0_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.1399999999999999,0.5,64,0,9.7813,aisle_3,probably,0.36,./stim/images/prob_50_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.020000000000000018,64,0,9.7813,aisle_3,probably,0.98,./stim/images/prob_0_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.97,0.030000000000000027,64,0,9.7813,window_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.21000000000000008,64,0,9.7813,aisle_3,probably,0.79,./stim/images/prob_10_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.51,64,0,9.7813,window_3,probably,0.49,./stim/images/prob_60_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.51,64,0,9.7813,window_3,probably,0.49,./stim/images/prob_60_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.67,64,0,9.7813,window_3,probably,0.32999999999999985,./stim/images/prob_40_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.9099999999999999,0,64,0,9.7813,aisle_3,probably,0.09,./stim/images/prob_100_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.009999999999999898,64,0,9.7813,window_3,probably,0.99,./stim/images/prob_100_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.6699999999999999,64,0,9.7813,aisle_3,probably,0.33,./stim/images/prob_75_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.040000000000000036,0.73,64,0,9.7813,window_3,probably,0.23,./stim/images/prob_25_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.27000000000000013,64,0,9.7813,aisle_3,probably,0.73,./stim/images/prob_40_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.51,64,0,9.7813,aisle_3,probably,0.49,./stim/images/prob_40_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.98,0.020000000000000018,64,0,9.7813,aisle_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.98,0.019999999999999907,64,0,9.7813,window_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.5000000000000001,64,0,9.7813,aisle_3,probably,0.5,./stim/images/prob_50_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.039999999999999925,0.96,64,0,9.7813,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.06000000000000005,64,0,9.7813,window_3,probably,0.94,./stim/images/prob_75_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.18999999999999995,64,0,9.7813,window_3,probably,0.81,./stim/images/prob_75_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.25,64,0,9.7813,aisle_3,probably,0.75,./stim/images/prob_25_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.2799999999999999,0.72,64,0,9.7813,window_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.050000000000000044,0.95,64,0,9.7813,aisle_3,probably,0,./stim/images/prob_90_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.07999999999999985,0.92,64,0,9.7813,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.02000000000000013,64,0,9.7813,window_3,probably,0.98,./stim/images/prob_90_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.37,64,0,9.7813,window_3,probably,0.63,./stim/images/prob_40_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.21999999999999986,0.78,64,0,9.7813,window_3,probably,0,./stim/images/prob_10_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.010000000000000009,64,0,9.7813,aisle_3,probably,0.99,./stim/images/prob_10_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.020000000000000018,64,0,9.7813,aisle_3,probably,0.98,./stim/images/prob_25_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.33999999999999997,65,1,19.953783333333334,aisle_3,probably,0.66,./stim/images/prob_40_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.87,0.06000000000000005,65,1,19.953783333333334,window_3,probably,0.07,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.92,0.029999999999999916,65,1,19.953783333333334,aisle_3,probably,0.05,./stim/images/prob_0_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.43,65,1,19.953783333333334,window_3,probably,0.57,./stim/images/prob_50_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.3699999999999999,65,1,19.953783333333334,window_3,probably,0.63,./stim/images/prob_60_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.5900000000000001,65,1,19.953783333333334,window_3,probably,0.41,./stim/images/prob_25_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.92,65,1,19.953783333333334,aisle_3,probably,0.08000000000000007,./stim/images/prob_90_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.18999999999999995,65,1,19.953783333333334,aisle_3,probably,0.81,./stim/images/prob_25_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,65,1,19.953783333333334,window_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.47999999999999987,65,1,19.953783333333334,window_3,probably,0.52,./stim/images/prob_40_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.28,65,1,19.953783333333334,window_3,probably,0.72,./stim/images/prob_90_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.3999999999999999,65,1,19.953783333333334,window_3,probably,0.6,./stim/images/prob_75_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.29000000000000004,65,1,19.953783333333334,aisle_3,probably,0.71,./stim/images/prob_25_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,65,1,19.953783333333334,window_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.58,65,1,19.953783333333334,aisle_3,probably,0.41999999999999993,./stim/images/prob_50_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.2,65,1,19.953783333333334,window_3,probably,0.8,./stim/images/prob_90_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.24,65,1,19.953783333333334,aisle_3,probably,0.76,./stim/images/prob_10_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.36,65,1,19.953783333333334,aisle_3,probably,0.64,./stim/images/prob_40_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.6,65,1,19.953783333333334,aisle_3,probably,0.40000000000000013,./stim/images/prob_60_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.7,65,1,19.953783333333334,aisle_3,probably,0.30000000000000004,./stim/images/prob_75_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.68,65,1,19.953783333333334,aisle_3,probably,0.32000000000000006,./stim/images/prob_60_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.3900000000000001,0.61,65,1,19.953783333333334,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.6,65,1,19.953783333333334,window_3,probably,0.3999999999999999,./stim/images/prob_25_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.31000000000000016,65,1,19.953783333333334,window_3,probably,0.69,./stim/images/prob_75_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.35,65,1,19.953783333333334,window_3,probably,0.65,./stim/images/prob_60_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,65,1,19.953783333333334,aisle_3,probably,0,./stim/images/prob_100_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,65,1,19.953783333333334,window_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.45,65,1,19.953783333333334,aisle_3,probably,0.5499999999999999,./stim/images/prob_50_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.18999999999999995,65,1,19.953783333333334,aisle_3,probably,0.81,./stim/images/prob_10_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.62,65,1,19.953783333333334,aisle_3,probably,0.38,./stim/images/prob_75_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.4,65,1,19.953783333333334,window_3,probably,0.6,./stim/images/prob_50_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,65,1,19.953783333333334,aisle_3,probably,0,./stim/images/prob_100_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,65,1,19.953783333333334,aisle_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.56,65,1,19.953783333333334,window_3,probably,0.43999999999999995,./stim/images/prob_40_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.29,0.6000000000000001,65,1,19.953783333333334,window_3,probably,0.11,./stim/images/prob_10_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.36,0.47999999999999987,65,1,19.953783333333334,aisle_3,probably,0.16,./stim/images/prob_90_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.3,66,1,21.9808,aisle_3,probably,0.7,./stim/images/prob_90_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.39,66,1,21.9808,aisle_3,probably,0.61,./stim/images/prob_50_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.62,66,1,21.9808,aisle_3,probably,0.3799999999999999,./stim/images/prob_25_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.7,66,1,21.9808,window_3,probably,0.30000000000000004,./stim/images/prob_75_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.69,66,1,21.9808,window_3,probably,0.31000000000000005,./stim/images/prob_50_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,1.1102230246251565e-16,0.76,66,1,21.9808,window_3,probably,0.23999999999999988,./stim/images/prob_25_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.47,66,1,21.9808,aisle_3,probably,0.5300000000000001,./stim/images/prob_60_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.65,66,1,21.9808,aisle_3,probably,0.35,./stim/images/prob_50_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.36,66,1,21.9808,aisle_3,probably,0.64,./stim/images/prob_100_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.36,66,1,21.9808,aisle_3,probably,0.64,./stim/images/prob_100_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.6,66,1,21.9808,window_3,probably,0.40000000000000013,./stim/images/prob_100_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.71,66,1,21.9808,aisle_3,probably,0.29000000000000015,./stim/images/prob_0_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.62,66,1,21.9808,aisle_3,probably,0.3800000000000001,./stim/images/prob_75_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.54,66,1,21.9808,window_3,probably,0.45999999999999996,./stim/images/prob_50_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.58,66,1,21.9808,window_3,probably,0.41999999999999993,./stim/images/prob_10_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.44,66,1,21.9808,window_3,probably,0.5599999999999999,./stim/images/prob_40_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.56,66,1,21.9808,window_3,probably,0.43999999999999995,./stim/images/prob_0_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.78,66,1,21.9808,window_3,probably,0.21999999999999997,./stim/images/prob_90_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.58,66,1,21.9808,aisle_3,probably,0.42000000000000015,./stim/images/prob_40_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.71,66,1,21.9808,aisle_3,probably,0.29000000000000004,./stim/images/prob_100_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.49,66,1,21.9808,aisle_3,probably,0.5099999999999999,./stim/images/prob_25_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.62,66,1,21.9808,window_3,probably,0.38,./stim/images/prob_75_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0.45,66,1,21.9808,window_3,probably,0.55,./stim/images/prob_100_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.65,66,1,21.9808,aisle_3,probably,0.34999999999999987,./stim/images/prob_10_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.41,66,1,21.9808,window_3,probably,0.59,./stim/images/prob_25_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.62,66,1,21.9808,window_3,probably,0.3799999999999999,./stim/images/prob_60_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.41,66,1,21.9808,aisle_3,probably,0.59,./stim/images/prob_40_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.55,66,1,21.9808,window_3,probably,0.44999999999999996,./stim/images/prob_0_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.37,66,1,21.9808,window_3,probably,0.6299999999999999,./stim/images/prob_60_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.3699999999999999,66,1,21.9808,aisle_3,probably,0.63,./stim/images/prob_60_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.33000000000000007,66,1,21.9808,window_3,probably,0.67,./stim/images/prob_40_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.34,66,1,21.9808,aisle_3,probably,0.6599999999999999,./stim/images/prob_10_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0.45,66,1,21.9808,aisle_3,probably,0.55,./stim/images/prob_0_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.22,66,1,21.9808,aisle_3,probably,0.78,./stim/images/prob_90_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.79,66,1,21.9808,aisle_3,probably,0.20999999999999996,./stim/images/prob_75_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.75,66,1,21.9808,window_3,probably,0.2499999999999999,./stim/images/prob_10_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.75,66,1,21.9808,window_3,probably,0.2499999999999999,./stim/images/prob_10_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.020000000000000018,0.85,67,1,12.217183333333333,aisle_3,probably,0.13,./stim/images/prob_25_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,1.1102230246251565e-16,0.71,67,1,12.217183333333333,window_3,probably,0.2899999999999999,./stim/images/prob_75_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.010000000000000009,0.39,67,1,12.217183333333333,window_3,probably,0.6,./stim/images/prob_25_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.040000000000000036,67,1,12.217183333333333,aisle_3,probably,0.96,./stim/images/prob_10_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.15000000000000013,0.47,67,1,12.217183333333333,aisle_3,probably,0.38,./stim/images/prob_90_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.1100000000000001,0.51,67,1,12.217183333333333,aisle_3,probably,0.38,./stim/images/prob_10_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.1499999999999999,0.48,67,1,12.217183333333333,window_3,probably,0.37,./stim/images/prob_25_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0,67,1,12.217183333333333,window_3,probably,1,./stim/images/prob_100_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,1.1102230246251565e-16,0.95,67,1,12.217183333333333,window_3,probably,0.05,./stim/images/prob_10_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.24,0.46,67,1,12.217183333333333,window_3,probably,0.3,./stim/images/prob_10_2.png,You'll probably get one.,3,might
