catch_trial,check1,request,audio,seat,modal,check2,order,text,prob_rating,mood,condtion,image,workerid
1,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.78,optimist,1,./stim/images/exposure_60_5.png,62
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_4.png,1,You'll probably get one.,0.68,optimist,1,./stim/images/exposure_60_4.png,62
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.84,optimist,1,./stim/images/exposure_60_7.png,62
0,./stim/images/exposure_90_7.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_25_7.png,1,You might get one.,0.24,optimist,1,./stim/images/exposure_25_7.png,62
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_4.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,63
1,./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_4.png,0,You might get one.,0.42,optimist,1,./stim/images/exposure_75_4.png,63
1,./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_4.png,1,You might get one.,0.27,optimist,1,./stim/images/exposure_25_4.png,63
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,63
0,./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_7.png,0,You might get one.,0.33,optimist,1,./stim/images/exposure_25_7.png,63
0,./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.65,optimist,1,./stim/images/exposure_60_8.png,63
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_4.png,1,You'll probably get one.,0.65,optimist,1,./stim/images/exposure_40_4.png,63
1,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.79,optimist,1,./stim/images/exposure_60_4.png,63
0,./stim/images/exposure_75_8.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_8.png,0,You might get one.,0.22,optimist,1,./stim/images/exposure_75_8.png,63
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_7.png,1,You'll probably get one.,0.82,optimist,1,./stim/images/exposure_60_7.png,63
0,./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,63
0,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.18,optimist,1,./stim/images/exposure_75_7.png,63
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_7.png,1,You'll probably get one.,0.77,optimist,1,./stim/images/exposure_40_7.png,63
0,./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_5.png,1,You might get one.,0.38,optimist,1,./stim/images/exposure_75_5.png,64
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_2.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,64
1,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.52,optimist,1,./stim/images/exposure_60_2.png,64
0,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.51,optimist,1,./stim/images/exposure_60_3.png,64
1,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.67,optimist,1,./stim/images/exposure_40_2.png,64
1,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.26,optimist,1,./stim/images/exposure_75_2.png,64
0,./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_10_3.png,0,You might get one.,0.14,optimist,1,./stim/images/exposure_75_3.png,64
0,./stim/images/exposure_25_5.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_5.png,0,You might get one.,0.22,optimist,1,./stim/images/exposure_25_5.png,64
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_5.png,1,You'll probably get one.,0.73,optimist,1,./stim/images/exposure_40_5.png,64
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_5.png,1,You'll probably get one.,0.5,optimist,1,./stim/images/exposure_60_5.png,64
0,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,64
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_5.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,64
1,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_2.png,0,You might get one.,0.12,optimist,1,./stim/images/exposure_25_2.png,64
0,./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_4.png,0,You might get one.,0.73,optimist,1,./stim/images/exposure_75_4.png,65
0,./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_1.png,0,You might get one.,0.78,optimist,1,./stim/images/exposure_75_1.png,65
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_3.png,1,You'll probably get one.,0.96,optimist,1,./stim/images/exposure_60_3.png,65
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_4.png,0,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,65
0,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.84,optimist,1,./stim/images/exposure_60_4.png,65
1,./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_3.png,1,You might get one.,0.22,optimist,1,./stim/images/exposure_25_3.png,65
0,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_1.png,1,You might get one.,0.2,optimist,1,./stim/images/exposure_25_1.png,65
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_3.png,1,You'll probably get one.,0.58,optimist,1,./stim/images/exposure_40_3.png,65
0,./stim/images/exposure_40_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.46,optimist,1,./stim/images/exposure_40_1.png,65
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_1.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,65
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_3.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,65
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_1.png,1,You'll probably get one.,0.65,optimist,1,./stim/images/exposure_60_1.png,65
1,./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_3.png,1,You might get one.,0.17,optimist,1,./stim/images/exposure_75_3.png,65
1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,66
1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.72,optimist,1,./stim/images/exposure_60_6.png,66
0,./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,66
0,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.53,optimist,1,./stim/images/exposure_75_2.png,66
1,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_6.png,0,You might get one.,0.42,optimist,1,./stim/images/exposure_25_6.png,66
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,66
0,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_2.png,0,You might get one.,0.42,optimist,1,./stim/images/exposure_25_2.png,66
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_10.png,1,You'll probably get one.,0.65,optimist,1,./stim/images/exposure_60_10.png,66
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_2.png,1,You'll probably get one.,0.45,optimist,1,./stim/images/exposure_40_2.png,66
1,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_6.png,0,You might get one.,0.32,optimist,1,./stim/images/exposure_75_6.png,66
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_6.png,1,You'll probably get one.,0.5,optimist,1,./stim/images/exposure_40_6.png,66
0,./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_10.png,0,You might get one.,0.34,optimist,1,./stim/images/exposure_75_10.png,66
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_2.png,1,You'll probably get one.,0.72,optimist,1,./stim/images/exposure_60_2.png,66
1,./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_7.png,0,You might get one.,0.41,optimist,1,./stim/images/exposure_25_7.png,67
1,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.55,optimist,1,./stim/images/exposure_75_7.png,67
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_7.png,0,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,67
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_7.png,1,You'll probably get one.,0.85,optimist,1,./stim/images/exposure_60_7.png,67
1,./stim/images/exposure_40_7.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.62,optimist,1,./stim/images/exposure_40_7.png,67
0,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,67
0,./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_3.png,1,You might get one.,0.11,optimist,1,./stim/images/exposure_75_3.png,67
0,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_6.png,0,You might get one.,0.1,optimist,1,./stim/images/exposure_75_6.png,67
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_6.png,1,You'll probably get one.,0.49,optimist,1,./stim/images/exposure_60_6.png,67
0,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.5,optimist,1,./stim/images/exposure_60_3.png,67
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_3.png,0,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,67
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_6.png,1,You'll probably get one.,0.64,optimist,1,./stim/images/exposure_40_6.png,67
0,./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_6.png,1,You might get one.,0.18,optimist,1,./stim/images/exposure_25_6.png,67
0,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.81,optimist,1,./stim/images/exposure_75_7.png,68
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_2.png,1,You'll probably get one.,0.99,optimist,1,./stim/images/exposure_60_2.png,68
0,./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_9.png,0,You might get one.,0.92,optimist,1,./stim/images/exposure_75_9.png,68
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_9.png,1,You'll probably get one.,0.95,optimist,1,./stim/images/exposure_40_9.png,68
0,./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_9.png,1,You might get one.,0.9,optimist,1,./stim/images/exposure_25_9.png,68
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.88,optimist,1,./stim/images/exposure_60_9.png,68
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.88,optimist,1,./stim/images/exposure_60_7.png,68
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_2.png,1,You'll probably get one.,0.99,optimist,1,./stim/images/exposure_40_2.png,68
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_7.png,0,You'll get one.,0.93,optimist,1,./stim/images/prob_100_1.png,68
1,./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_2.png,1,You might get one.,0.98,optimist,1,./stim/images/exposure_75_2.png,68
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.87,optimist,1,./stim/images/prob_100_1.png,68
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_2.png,0,You'll get one.,0.87,optimist,1,./stim/images/prob_100_1.png,68
1,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_2.png,0,You might get one.,0.91,optimist,1,./stim/images/exposure_25_2.png,68
0,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.3,optimist,1,./stim/images/exposure_75_7.png,69
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_7.png,0,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,69
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_2.png,0,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,69
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_4.png,1,You'll probably get one.,0.78,optimist,1,./stim/images/exposure_40_4.png,69
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_4.png,0,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,69
0,./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_4.png,0,You might get one.,0.16,optimist,1,./stim/images/exposure_25_4.png,69
1,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_60_2.png,69
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_7.png,1,You'll probably get one.,0.79,optimist,1,./stim/images/exposure_60_7.png,69
1,./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_2.png,1,You might get one.,0.08,optimist,1,./stim/images/exposure_25_2.png,69
1,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.18,optimist,1,./stim/images/exposure_75_2.png,69
0,./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_4.png,0,You might get one.,0.12,optimist,1,./stim/images/exposure_75_4.png,69
0,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.8,optimist,1,./stim/images/exposure_60_4.png,69
1,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.72,optimist,1,./stim/images/exposure_40_2.png,69
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.05,optimist,1,./stim/images/prob_100_1.png,70
1,./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.87,optimist,1,./stim/images/exposure_60_8.png,70
0,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.73,optimist,1,./stim/images/exposure_40_2.png,70
0,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.49,optimist,1,./stim/images/exposure_75_2.png,70
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_8.png,0,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,70
1,./stim/images/exposure_75_8.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_8.png,0,You might get one.,0.44,optimist,1,./stim/images/exposure_75_8.png,70
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,70
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_8.png,1,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_40_8.png,70
0,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_2.png,0,You might get one.,0.23,optimist,1,./stim/images/exposure_25_2.png,70
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.67,optimist,1,./stim/images/exposure_60_2.png,70
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.67,optimist,1,./stim/images/exposure_60_7.png,70
0,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.35,optimist,1,./stim/images/exposure_75_7.png,70
1,./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_8.png,1,You might get one.,0.11,optimist,1,./stim/images/exposure_25_8.png,70
0,./stim/images/exposure_10_9.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_9.png,1,You might get one.,0.74,optimist,1,./stim/images/exposure_75_9.png,71
0,./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_6.png,1,You might get one.,0.78,optimist,1,./stim/images/exposure_75_6.png,71
1,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.78,optimist,1,./stim/images/exposure_60_1.png,71
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_9.png,1,You'll probably get one.,0.75,optimist,1,./stim/images/exposure_40_9.png,71
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.79,optimist,1,./stim/images/prob_100_1.png,71
0,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.73,optimist,1,./stim/images/prob_100_1.png,71
1,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.74,optimist,1,./stim/images/prob_100_1.png,71
1,./stim/images/exposure_10_1.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_1.png,1,You might get one.,0.76,optimist,1,./stim/images/exposure_75_1.png,71
1,./stim/images/exposure_40_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.82,optimist,1,./stim/images/exposure_40_1.png,71
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.7,optimist,1,./stim/images/exposure_60_9.png,71
1,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_25_1.png,1,You might get one.,0.86,optimist,1,./stim/images/exposure_25_1.png,71
0,./stim/images/exposure_25_9.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_9.png,0,You might get one.,0.88,optimist,1,./stim/images/exposure_25_9.png,71
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_6.png,1,You'll probably get one.,0.79,optimist,1,./stim/images/exposure_60_6.png,71
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_2.png,0,You'll get one.,0.03,optimist,1,./stim/images/prob_100_1.png,72
