Answer.condition,modal2,rating2,sentence2,percent_window,rating_other,modal1,sentence1,image,workerid,reverse_sent_order,rating1,condition,Answer.time_in_minutes,type
undefined,might,0.41,You might get a window seat,60,0.19999999999999984,probably,You'll probably get a window seat,./stim/images/prob_60_2.png,14,1,0.39,,6.317333333333333,window_happy
undefined,might,0.38,You might get an aisle seat,60,0.19999999999999984,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,14,1,0.42,,6.317333333333333,aislehappy
undefined,,0,,,,,,,15,,0.81,happy,10.850016666666667,test
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_4.png,15,1,0,,10.850016666666667,aislehappy
undefined,might,0.5900000000000001,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_4.png,15,1,0.41,,10.850016666666667,aislehappy
undefined,might,1,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,15,1,0,,10.850016666666667,window_happy
undefined,might,1,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,15,1,0,,10.850016666666667,window_happy
undefined,might,0.34,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,15,1,0.66,,10.850016666666667,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,15,1,0,,10.850016666666667,window_happy
undefined,might,0.91,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_3.png,15,1,0.08999999999999986,,10.850016666666667,window_happy
undefined,might,0.85,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,15,1,0.15000000000000013,,10.850016666666667,aislehappy
undefined,might,0.3,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,15,1,0.7000000000000001,,10.850016666666667,aislehappy
undefined,might,0.63,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_2.png,15,1,0.37,,10.850016666666667,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,15,1,0,,10.850016666666667,aislehappy
undefined,might,0.89,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,15,1,0.1100000000000001,,10.850016666666667,aislehappy
undefined,might,0.6399999999999999,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_2.png,15,1,0.36,,10.850016666666667,aislehappy
undefined,might,0.77,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_5.png,15,1,0.22999999999999998,,10.850016666666667,aislehappy
undefined,might,0.94,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,15,1,0.06000000000000005,,10.850016666666667,aislehappy
undefined,might,0.68,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,15,1,0.31999999999999995,,10.850016666666667,window_happy
undefined,might,1,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,15,1,0,,10.850016666666667,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_5.png,15,1,0,,10.850016666666667,window_happy
undefined,might,0.93,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,15,1,0.07000000000000006,,10.850016666666667,aislehappy
undefined,might,0.57,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_4.png,15,1,0.43000000000000005,,10.850016666666667,aislehappy
undefined,might,0.88,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_5.png,15,1,0.11999999999999988,,10.850016666666667,aislehappy
undefined,might,0.39,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_4.png,15,1,0.6099999999999999,,10.850016666666667,window_happy
undefined,might,1,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,15,1,0,,10.850016666666667,window_happy
undefined,might,0.81,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,15,1,0.18999999999999995,,10.850016666666667,window_happy
undefined,might,0.75,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_3.png,15,1,0.25,,10.850016666666667,aislehappy
undefined,might,0.9,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,15,1,0.10000000000000009,,10.850016666666667,window_happy
undefined,might,0.81,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_1.png,15,1,0.18999999999999995,,10.850016666666667,window_happy
undefined,might,1,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_2.png,15,1,0,,10.850016666666667,aislehappy
undefined,might,0.86,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,15,1,0.14000000000000012,,10.850016666666667,aislehappy
undefined,might,0.86,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_2.png,15,1,0.14000000000000012,,10.850016666666667,window_happy
undefined,might,0.85,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_5.png,15,1,0.1499999999999999,,10.850016666666667,window_happy
undefined,might,0.78,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_5.png,15,1,0.21999999999999997,,10.850016666666667,window_happy
undefined,might,0.91,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_3.png,15,1,0.09000000000000008,,10.850016666666667,aislehappy
undefined,might,1,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_2.png,15,1,0,,10.850016666666667,window_happy
undefined,might,0.76,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,15,1,0.24,,10.850016666666667,window_happy
undefined,might,0.25,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,15,1,0.75,,10.850016666666667,aislehappy
undefined,,0,,,,,,,16,,1,happy,11.551966666666667,test
undefined,might,0.20999999999999996,You might get a window seat,0,0,probably,You'll probably get a window seat,./stim/images/prob_0_1.png,16,1,0.79,,11.551966666666667,window_happy
undefined,might,0.10999999999999988,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_5.png,16,1,0.89,,11.551966666666667,window_happy
undefined,might,0.18000000000000016,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,16,1,0.82,,11.551966666666667,aislehappy
undefined,might,0,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_5.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_4.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_1.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_4.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0.06999999999999995,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_2.png,16,1,0.93,,11.551966666666667,aislehappy
undefined,might,0.08999999999999986,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_4.png,16,1,0.91,,11.551966666666667,window_happy
undefined,might,0.050000000000000044,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,16,1,0.95,,11.551966666666667,window_happy
undefined,might,0.020000000000000018,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,16,1,0.98,,11.551966666666667,aislehappy
undefined,might,0,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_4.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0.21,You might get a window seat,0,0.7899999999999999,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,16,1,0,,11.551966666666667,window_happy
undefined,might,0.09,You might get an aisle seat,100,0.9099999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,16,1,0,,11.551966666666667,aislehappy
undefined,might,0.25,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_5.png,16,1,0.75,,11.551966666666667,aislehappy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_3.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0.1100000000000001,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,16,1,0.89,,11.551966666666667,window_happy
undefined,might,0.22,You might get an aisle seat,100,0.7799999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_100_4.png,16,1,0,,11.551966666666667,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_1.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0.59,You might get an aisle seat,90,0.17999999999999994,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,16,1,0.23,,11.551966666666667,aislehappy
undefined,might,0.42999999999999994,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,16,1,0.57,,11.551966666666667,aislehappy
undefined,might,0.8300000000000001,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_4.png,16,1,0.17,,11.551966666666667,window_happy
undefined,might,0.3599999999999999,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,16,1,0.64,,11.551966666666667,aislehappy
undefined,might,0.26,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_5.png,16,1,0.7399999999999999,,11.551966666666667,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_1.png,16,1,1,,11.551966666666667,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_3.png,16,1,1,,11.551966666666667,aislehappy
undefined,might,0.6599999999999999,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_5.png,16,1,0.34,,11.551966666666667,aislehappy
undefined,,0.19,,,,,,,17,,0.81,happy,20.504483333333333,test
undefined,might,0.29000000000000004,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,17,0,0.71,,20.504483333333333,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_4.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_5.png,17,0,1,,20.504483333333333,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0.74,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,17,0,0.26,,20.504483333333333,window_happy
undefined,might,0,You might get a window seat,100,1,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,17,0,0,,20.504483333333333,window_happy
undefined,might,1,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,17,0,1,,20.504483333333333,window_happy
undefined,might,0.74,You might get a window seat,10,0.26,probably,You'll probably get a window seat,./stim/images/prob_10_4.png,17,0,0,,20.504483333333333,window_happy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0.74,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_5.png,17,0,0.2599999999999999,,20.504483333333333,window_happy
undefined,might,0.4600000000000001,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_5.png,17,0,0.54,,20.504483333333333,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0.18999999999999995,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_1.png,17,0,0.81,,20.504483333333333,aislehappy
undefined,might,1,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_1.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_2.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0.26,You might get a window seat,10,0.74,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,17,0,0,,20.504483333333333,window_happy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0,You might get a window seat,100,1,probably,You'll probably get a window seat,./stim/images/prob_100_5.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_2.png,17,0,1,,20.504483333333333,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_2.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0.18999999999999995,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_4.png,17,0,0.81,,20.504483333333333,aislehappy
undefined,might,1,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0.06,You might get an aisle seat,90,0.94,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,1,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_2.png,17,0,0,,20.504483333333333,window_happy
undefined,might,1,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_3.png,17,0,0,,20.504483333333333,aislehappy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_2.png,17,0,1,,20.504483333333333,aislehappy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,17,0,0,,20.504483333333333,window_happy
undefined,might,0.030000000000000027,You might get an aisle seat,90,0.97,probably,You'll probably get an aisle seat,./stim/images/prob_90_1.png,17,0,0,,20.504483333333333,aislehappy
